,User,Date Created,Number of Likes,Source of Tweet,Tweet
3621,OsaUtd,2022-12-23 04:50:28+00:00,2,Twitter for Android,@B_Lawz @GRVlagos Then give the right information
3622,wandeo,2022-12-23 04:50:25+00:00,0,Twitter Web App,"@reaper_not_grim @GRVlagos Not Borrowing is not an achievement. Responsible Governors identify investible opportuinities and get Financing solutions. Where is the Port (Sea or River), Free trade zone, Bus Rapid transport schemes....Where are they???"
3623,OnkuMike,2022-12-23 04:50:18+00:00,8,Twitter for Android,@wandeo @GRVlagos How many kms did Tinubu lay?
3624,chair12345678,2022-12-23 04:49:59+00:00,4,Twitter for Android,"@Roodie77 @GRVlagos Instead of u to see the deceit this government are doing us u are here attacking who have seen good life more than you...
Bros travel n see our government are the worst on earth"
3625,reaper_not_grim,2022-12-23 04:48:57+00:00,11,Twitter for Android,@wandeo @GRVlagos Then I'm afraid you have be grossly misinformed
3626,OnkuMike,2022-12-23 04:48:41+00:00,0,Twitter for Android,"@feragamosqf @PhilipU @Nizzy_dee @GRVlagos @GRVlagos2023 How do you mean ""the chance"", if he goes to Anambra and says he wants to run for a position under a non competitive party like labour party was before P.O, who will stop him?"
3627,wandeo,2022-12-23 04:48:19+00:00,0,Twitter Web App,@reaper_not_grim @GRVlagos Do you know the resultant effect a rail line will have on Anambra economy????
3628,reaper_not_grim,2022-12-23 04:47:56+00:00,0,Twitter for Android,@wandeo @GRVlagos He maximized his resources without borrowing and plunging the state into debt like the rest
3629,powell_swags,2022-12-23 04:47:53+00:00,0,Twitter for iPhone,@Demo_Fedz @GRVlagos @jidesanwoolu Good work 😂 we don Dey use to manage anything wey come
3630,wandeo,2022-12-23 04:47:29+00:00,5,Twitter Web App,@reaper_not_grim @GRVlagos Pensions are meant to come from IGR achievements. Obi did not even increase his state IGR by 10% in 8 years.  By now he should be paying a fine for such colossal failure
3631,sheddynix,2022-12-23 04:47:27+00:00,2,Twitter for Android,@LagosLabour @LPLagosInfo @_weyimi @GRVlagos
3632,reaper_not_grim,2022-12-23 04:47:13+00:00,0,Twitter for Android,@wandeo @GRVlagos Why focus on rails when road was a more pressing matter?
3633,kizy_alex,2022-12-23 04:46:41+00:00,3,Twitter for iPhone,"@abisal21512 @GRVlagos Tribalism have made u so senseless that you will rather suffer in penury than let a competent Man to rule.imagine how you think,so disgusting."
3634,feragamosqf,2022-12-23 04:45:54+00:00,0,Twitter for Android,@Unjoerated @Nizzy_dee @GRVlagos @GRVlagos2023 Are we in the UK this is Nigeria and this is very sensitive to us as a people in fairness can a fulani man become Anambra state governor or contest for it and you will be happy? we have leave together for a long time and we know each other well so stop all this your  UK things
3635,reaper_not_grim,2022-12-23 04:45:44+00:00,25,Twitter for Android,"@wandeo @GRVlagos For his state to make sure money came in,he patronized local manufacturers like innoson to boost economic activity,no single record of stolen money has been attested to him imagine,and he received no Pensions from the office of the Governor while other governors is 700m a year"
3636,OnkuMike,2022-12-23 04:45:41+00:00,4,Twitter for Android,"@Nizzy_dee @bheehiive @GRVlagos @GRVlagos2023 This is democracy, the people that decides who they vote. I don't see why you're worried, if ibeju-lekki people say it's an omo-igbo dey want, it's their choice but I don't think it's even possible.

Anybody can run for any office in democracy but the question is, can you win?"
3637,ludincal,2022-12-23 04:45:38+00:00,38,Twitter for Android,@Nizzy_dee @GRVlagos @GRVlagos2023 You are not obidient. You are a pure agbado boy who was sent to come and create confusion. We know you very well and it's a pity you won't succeed in causing chaos here. Run along boy
3638,ObiYhwh,2022-12-23 04:44:44+00:00,1,Twitter for iPhone,"@Nizzy_dee @Emydimking @FidelisOchili @GRVlagos @GRVlagos2023 Bros, I understand your grievance. There’s lack of education on residents constitutional rights- especially in urban setting. The 1st mayor of Enugu was a northerner&amp; he won the election.
As cities grow you’re bound to have this. ‘Non-indigenes’are contesting in Abuja no issues… https://t.co/TWD0sEe9AH"
3639,wandeo,2022-12-23 04:44:37+00:00,1,Twitter Web App,@reaper_not_grim @GRVlagos Still yet Obi did not lay One Kilometer of Rail in Anambra in 8 years!!! Not even One Kilometer of Rail!!!! Haba
3640,Thomasayoj1,2022-12-23 04:44:08+00:00,1,Twitter for Android,@Nizzy_dee @GRVlagos @GRVlagos2023 I as lagosian believe things like this should happen in lagos.
3641,reaper_not_grim,2022-12-23 04:43:19+00:00,2,Twitter for Android,"@wandeo @GRVlagos He Completed 800km of Road tho without Owing any Contractor or borrowing money,then Left over 75billion in the state treasury,paid Off all the Gratuity and Pension being owed since the 90s,made his state the Best in Education and health,all without Borrowing, then made investment"
3642,Oromiplus1,2022-12-23 04:42:48+00:00,1,Twitter for Android,@ojoojadedapo @sogules @GRVlagos Abi Expenditure - governor 😭😭😭
3643,ReformerOluseun,2022-12-23 04:41:41+00:00,368,Twitter for Android,@GRVlagos https://t.co/bfClZInMGm
3644,feragamosqf,2022-12-23 04:40:03+00:00,0,Twitter for Android,@Nizzy_dee @PPatken @GRVlagos @GRVlagos2023 Oga u never see anything sale your write to this people and u are finished. You better come to your Ruth BAT is the way
3645,Boboem4,2022-12-23 04:39:06+00:00,1,Twitter for Android,"@GRVlagos Don't over spend your money &amp; your father's entitlement in this your elusive ambition. Supporters will give you false hope to empty your pockets , Lagos is too big for your seize , you will get some votes from obidense, Lagos is big ooo . My kindness advice ni oo"
3646,DonCorleone_22,2022-12-23 04:39:02+00:00,2,Twitter for Android,@Nizzy_dee @GRVlagos @GRVlagos2023 You are a bingo no cap
3647,DonCorleone_22,2022-12-23 04:38:21+00:00,0,Twitter for Android,@Demo_Fedz @GRVlagos @jidesanwoolu Mugu
3648,feragamosqf,2022-12-23 04:37:32+00:00,0,Twitter for Android,@PPatken @Nizzy_dee @GRVlagos @GRVlagos2023 But you people are the most tribalistic people have ever known what as Obi done b4 or now that make you people believe he is the write man except your tribalistic attitude
3649,ludincal,2022-12-23 04:35:57+00:00,0,Twitter for Android,@Omega0803 @Nizzy_dee @GRVlagos @GRVlagos2023 We know your type. Just cry More
3650,a4lahyan1,2022-12-23 04:35:23+00:00,2,Twitter for Android,@GRVlagos Djibouti to Adis Ababa is an inter country rail run through desert. https://t.co/yG6tNzGRy8
3651,feragamosqf,2022-12-23 04:34:01+00:00,0,Twitter for Android,@mbgeke @Nizzy_dee @GRVlagos @GRVlagos2023 Hope u dey see big oyinbo they are using for u and u never see anything hope dey don't win u will remember we told u that you are part of the people that sold your fathers house to dem
3652,Samsino4ril,2022-12-23 04:31:12+00:00,0,Twitter for Android,@emma_imediegwu @Penflakes1 @GRVlagos That's absolute bullsheet and you know it.
3653,OfficialPecoDee,2022-12-23 04:30:46+00:00,0,Twitter for Android,@Cikings @Nizzy_dee @Emydimking @GRVlagos @GRVlagos2023 Tag me when he responds
3654,feragamosqf,2022-12-23 04:30:38+00:00,1,Twitter for Android,@Nizzy_dee @GRVlagos @GRVlagos2023 God bless you all may be with all this things you all ha e told him today the prodigal son will return home and leave your Obi for you so you can completely take over Lagos using sons like him
3655,a4lahyan1,2022-12-23 04:28:54+00:00,6,Twitter for Android,"@GRVlagos Lagos is coast city so more than 20 percent of the rail line run through bridge across canals and lagoon.
You know this is a city rail so many people property go for it to pave way..due to that over case file against Lagos Goc at a point court ordered to stop the project."
3656,feragamosqf,2022-12-23 04:26:52+00:00,0,Twitter for Android,@ifeomadurugbor @Nizzy_dee @GRVlagos @GRVlagos2023 Ipob will stop and kill him
3657,feragamosqf,2022-12-23 04:25:24+00:00,1,Twitter for Android,@PhilipU @Nizzy_dee @GRVlagos @GRVlagos2023 Will u give him that chance a place we're an imo man can not sell land to an Anambra man I beg go to your Beafra land and leave Nigeria alone
3658,feragamosqf,2022-12-23 04:22:37+00:00,0,Twitter for Android,@bheehiive @Nizzy_dee @GRVlagos @GRVlagos2023 Yes
3659,feragamosqf,2022-12-23 04:22:02+00:00,1,Twitter for Android,"@Nizzy_dee @oshedondada @GRVlagos @GRVlagos2023 Thank God u now know u have your lane sold out, continue"
3660,feragamosqf,2022-12-23 04:20:17+00:00,0,Twitter for Android,@Nizzy_dee @FidelisOchili @GRVlagos @GRVlagos2023 You see way you should not trust this people they have an agenda to take over Lagos and you people are supporting them your eyes go clear soon obident ko disobedience ni
3661,badmus_demola,2022-12-23 04:17:43+00:00,1,Twitter for Android,"@GRVlagos Assuming it  takes 20yrs to lay rail of 16km.
To lay rail of 160km requires 10 times the years more. Therefore the230years stated is wrong!.
Assuming 1.2b $ loan was taking. All disbursed? What is the condition of disbursement? Approval and disbursement are two different things"
3662,yo_dehveen,2022-12-23 04:13:12+00:00,0,Twitter for iPhone,@eriolajide1 @CuteNaija @GRVlagos When the distance can’t be from Somalia to Ethiopia.. wtf you need $3billion for... Brr which kind talk be that?
3663,moyologun,2022-12-23 04:11:21+00:00,0,Twitter for Android,"@GRVlagos This project is a total waste of money, there is not economy blueprint for this project it just a gaunt waste of money and also an avenue to loot the state dry."
3664,eriolajide1,2022-12-23 04:09:20+00:00,0,Twitter for Android,"@CuteNaija @GRVlagos Some of you are just fo3lish.

Fourth mainland bridge is going to cost over $3 billions dollars. That's like Lagos state full budget for 3 years so how do you want the state to fund it if it's not PPP and tolling?

When they tolled lekki epe express you people were crying. 

Were"
3665,niyimetro,2022-12-23 04:09:08+00:00,0,Twitter for iPhone,@GRVlagos Some peps are just so foolish and will fall for any stupid games being played by the yeye corrupt politicians. How long is average life expectancy in Nigeria?Taking this long to complete 16k rail most people living right now won’t even be around to see it being completed that’s..
3666,eriolajide1,2022-12-23 04:07:27+00:00,1,Twitter for Android,@movingtrain01 @GRVlagos Arindin
3667,michaelchuks911,2022-12-23 04:05:02+00:00,1,Twitter for Android,"@Adultulation @FEGnation @Nizzy_dee @chukwudi_unah @design_freek @GRVlagos @GRVlagos2023 For someone that said it has never happened, to double down to it has never happened in recent time? I doubt anyone will make sense with him."
3668,Herpi_hour,2022-12-23 04:03:47+00:00,6,Twitter for Android,"@BarryDudor @GRVlagos Representative of Mu-mu constituency, spot the lies in his tweet, if you can't, go and décay."
3669,ASSuranc_Guncle,2022-12-23 04:01:17+00:00,0,Twitter for Android,@GRVlagos APC in Lagos thinks Lagos is their birth right. E go soon shock them.
3670,Iyanumashele10,2022-12-23 03:59:42+00:00,0,Twitter for iPhone,@Kingsleymtv @GRVlagos You get Wating e mean or not ?
3671,ugwuiron,2022-12-23 03:59:27+00:00,0,Twitter for Android,@GRVlagos 100 years and more
3672,XiXiBAT,2022-12-23 03:58:11+00:00,0,Twitter for Android,@GRVlagos Are you not tired of this tested and failed cock and bull argument?
3673,XiXiBAT,2022-12-23 03:57:28+00:00,0,Twitter for Android,@GRVlagos 160km?
3674,Cikings,2022-12-23 03:55:41+00:00,1,Twitter for Android,"@Nizzy_dee @Emydimking @GRVlagos @GRVlagos2023 You assumed someone is dumb cos they pointed out something you want to believe can't happen in the East to you.
How would his father be from Abia and yet his last name is Yoruba?
Do you answer your mom's last name?
 A fulani was elected mayor in Enugu  from 1952 -58
Go verify"
3675,KingTemio,2022-12-23 03:55:39+00:00,2,Twitter for iPhone,"@emma_imediegwu @GRVlagos Are you drunk, the COVID 19 period lasted for how long again, mind you that was when speedy to project execution should have been the case buh then again we live in a backward thinking country"
3676,oileffect,2022-12-23 03:55:21+00:00,0,Twitter for Android,@Nizzy_dee @Emydimking @GRVlagos @GRVlagos2023 Why should someone from Lagos Island represent Surulere?
3677,offorseniorman,2022-12-23 03:53:10+00:00,4,Twitter for Android,"@Nizzy_dee @GRVlagos @GRVlagos2023 Why are you crying young man?
If he shouldn't represent  you there, you have other options to vote against him. But remember,your brother must not be your saviour."
3678,oileffect,2022-12-23 03:53:04+00:00,0,Twitter for Android,@Nizzy_dee @FidelisOchili @GRVlagos @GRVlagos2023 Should Yorubas then be allowed to contest to be Senator in Abuja?
3679,ifeomadurugbor,2022-12-23 03:51:08+00:00,2,Twitter for Android,"@Nizzy_dee @GRVlagos @GRVlagos2023 Go to the east and contest, no one,  absolutely no one will stop you. Yet, before that, make sure to impact the constituents positively to be deserving of the seat you seek to occupy. This is likely the case here."
3680,oileffect,2022-12-23 03:50:26+00:00,2,Twitter for Android,@Nizzy_dee @chimaorduh @GRVlagos @GRVlagos2023 When did Lagos Island become Surulere?
3681,abuwaj101,2022-12-23 03:48:00+00:00,1,Twitter for Android,@drealjustndi @GRVlagos Do you mean lagos state spent billion dollars on that single blue line rail
3682,ifeomadurugbor,2022-12-23 03:46:57+00:00,1,Twitter for Android,@Nizzy_dee @Emydimking @FidelisOchili @GRVlagos @GRVlagos2023 You fighting Tinubu? How? Cowards! It's only igbos in Lagos that can effectively help you fight Tinubu if you don't know.
3683,BarryDudor,2022-12-23 03:45:26+00:00,8,Twitter for Android,"@GRVlagos Your boss go Bangladesh, you go Ethiopia 😆 🤣 as if those countries are better than Nigerian. The suffering in those two countries is not small"
3684,mastermelli,2022-12-23 03:44:11+00:00,0,Twitter for Android,"@Asian_Udo @drealjustndi @GRVlagos Don't doubt it ooo, it's real"
3685,ifeomadurugbor,2022-12-23 03:43:49+00:00,6,Twitter for Android,"@Nizzy_dee @anewname758 @GRVlagos @GRVlagos2023 There are two yorubas vying for Abuja Senatorial seat. One in APC, the other in LP. What do you have to say about that? Is Abuja also yoruba land? Hypocrite!"
3686,TonyNnorom1,2022-12-23 03:42:51+00:00,0,Twitter Web App,@GRVlagos Don't mind the criminal gang in Lagos
