,User,Date Created,Number of Likes,Source of Tweet,Tweet
1055,official_juxkid,2022-12-31 11:36:28+00:00,0,Twitter for Android,"@lanrehussain @factfactos @jidesanwoolu Not as damaged as you're obviously. It's a laudable project yes, that fact has already being established. What else???"
1056,TunjiOfficial,2022-12-31 11:35:57+00:00,0,Twitter Web App,@MBuhari @dabiodunMFR @SIAmosun @jidesanwoolu @officialABAT @seyiamakinde @NigeriaGov @OfficialPDPNig @OfficialAPCNg https://t.co/jrR0lEyGpw
1057,hexkeay,2022-12-31 11:34:26+00:00,1,Twitter for Android,"@A1Oyeniyi @Gerried7 @solonso1 @okeydagentleman @jidesanwoolu See mumu

The refinery dey work?🤣🤣🤣🤣"
1058,slimeizzy,2022-12-31 11:33:51+00:00,0,Twitter for Android,@jidesanwoolu Hope it will have light connected and working 24hrs
1059,omogoye_joseph,2022-12-31 11:33:47+00:00,1,Twitter Web App,@NextKFC @jidesanwoolu Why is the cost so important to you? Will your Father pay for it? C'mon!! You guys should learn how to set criticism apart sometimes. I hope and pray this project becomes a reality.
1060,amanesik,2022-12-31 11:33:39+00:00,0,Twitter for Android,@jidesanwoolu Great news sir... Could really help that Lekki traffic
1061,tonywill_489821,2022-12-31 11:33:25+00:00,0,Twitter for Android,@Christi16399768 @YusscityAbiola @jidesanwoolu Who did Wike expose you daughter of perdition?
1062,horlharHamzat,2022-12-31 11:33:17+00:00,2,Twitter for Android,"@rasheedmasterp1 @LeonardoOkojie @jidesanwoolu Maybe u need to go back to ur state so u can as well make d money there and do ur duty by paying ur tax to ur govt, it not necessary u work and pay it in lagos."
1063,sayid_bakare,2022-12-31 11:33:11+00:00,0,Twitter for Android,@_IyohaKelly @IEzeugonnaya @ogbenibabalola @LeonardoOkojie @jidesanwoolu And that breeds some people that now claim desame state belong to them...
1064,aminu_jb,2022-12-31 11:30:46+00:00,0,Twitter for Android,@OluseniShoks @jidesanwoolu 4
1065,sayid_bakare,2022-12-31 11:30:04+00:00,1,Twitter for Android,@factfactos @IEzeugonnaya @ogbenibabalola @LeonardoOkojie @jidesanwoolu Asin...
1066,OlakitanFagbuyi,2022-12-31 11:29:38+00:00,0,Twitter for Android,"@apc_lagos @jidesanwoolu @drobafemihamzat Don't be classless this is very unnecessary,  but thank you for giving her the free publicity 😉"
1067,adoskol_w,2022-12-31 11:29:05+00:00,0,Twitter for Android,@Mr_JAGs @jidesanwoolu @ppplagos @olumide_sogunle @Riddwane @gboyegaakosile @gbenga_omo @LASGWorks @ramadeyo @OlusesanDaini @coljohnnwafor
1068,Ajiboss96,2022-12-31 11:28:50+00:00,0,Twitter for iPhone,@jidesanwoolu @Surpnificent What is the budgeted cost of this project as well as the the time line?
1069,SummitSouthwest,2022-12-31 11:28:42+00:00,2,Twitter Web App,"#BeyondThisMoment #SWYS2023
#SWYS to Convene Regional Leaders, Youths for Socio-economic discourse.
@ProfOsinbajo @RotimiAkeredolu @jidesanwoolu
@AAdeleke_01 @biodunaoyebanji @dabiodunMFR
@seyiamakinde @ekitistategov @OndoStateGovt
@oyostategovt @followlasg @OGSG_Official https://t.co/QzHf0gb1f3"
1070,_Eskrow,2022-12-31 11:27:49+00:00,1,Twitter for Android,@official_juxkid @jidesanwoolu Abeg make your government pad too
1071,HaloLensilh,2022-12-31 11:27:18+00:00,0,Twitter for Android,@sam_egere @jidesanwoolu Pity and development doesn't go hand in hand
1072,_Eskrow,2022-12-31 11:26:46+00:00,0,Twitter for Android,@IEzeugonnaya @ogbenibabalola @LeonardoOkojie @jidesanwoolu Sorry in Lagos we don't discriminate
1073,babanla101,2022-12-31 11:26:25+00:00,0,Twitter for iPhone,@Mr_JAGs @jidesanwoolu can’t wait
1074,babanla101,2022-12-31 11:26:08+00:00,0,Twitter for iPhone,@EfiweOfficial @tfk_gawat @jidesanwoolu lagos is a country 💯
1075,Emmanuelandre_,2022-12-31 11:26:03+00:00,0,Twitter for iPhone,@Mr_JAGs @Mz_Adunola_ @jidesanwoolu @ppplagos @olumide_sogunle @Riddwane @gboyegaakosile @gbenga_omo @LASGWorks @ramadeyo @OlusesanDaini Lol
1076,Mr_JAGs,2022-12-31 11:25:57+00:00,18,Twitter for iPhone,@jidesanwoolu More Details:
1077,EjiroCigaba,2022-12-31 11:25:45+00:00,0,Twitter for Android,@Musiliyu @OfficialAPCNg @officialABAT @jidesanwoolu @drobafemihamzat Businesses have been shut down over tax default. Businesses can't afford the over the top tax Billings.
1078,Mr_JAGs,2022-12-31 11:25:43+00:00,9,Twitter for iPhone,@jidesanwoolu More details:
1079,Mr_JAGs,2022-12-31 11:25:32+00:00,19,Twitter for iPhone,@jidesanwoolu More Details
1080,ucdapricha,2022-12-31 11:25:17+00:00,0,Twitter for Android,@jidesanwoolu Awesome
1081,sulawise,2022-12-31 11:24:58+00:00,3,Twitter for Android,"@Mr_JAGs @jidesanwoolu @ppplagos @olumide_sogunle @Riddwane @gboyegaakosile @gbenga_omo @LASGWorks @ramadeyo @OlusesanDaini This means SANWOOLU WILL COMMISSION THE BRIDGE.

I WILL BE SO HAPPY TO SEE THAT."
1082,HaloLensilh,2022-12-31 11:24:44+00:00,0,Twitter for Android,"@Mechelyn12 @jidesanwoolu Public private partnership and you are asking why it needs to be tolled? Majority of the financial investment will be done by private citizens, they will be given a stipulated time to make their money back before handing it over fully to the government."
1083,factfactos,2022-12-31 11:22:43+00:00,1,Twitter for iPhone,"@AMAZINGDANNIEL @official_juxkid @dare_shonubi @jidesanwoolu That's how they go about dictating for their hosts and when you deal with them massively, they play the victimhood card."
1084,factfactos,2022-12-31 11:21:39+00:00,0,Twitter for iPhone,@official_juxkid @Real_mkkk @Curteez1 @jidesanwoolu Yes and I will do it conveniently. I don't have to sell spare parts to do that.
1085,EfiweOfficial,2022-12-31 11:20:55+00:00,30,Twitter for iPhone,"@jidesanwoolu is in his own world entirely. Ko ran iya anybody.

Taking Lagos to where we no know 😌

For the 9,567th time, I say this again:

Lagos is a country. If e easy, go try am

#GreaterLagosRising #SanwoAgain"
1086,factfactos,2022-12-31 11:20:30+00:00,0,Twitter for iPhone,@official_juxkid @jidesanwoolu You're much dull than I anticipated. You guys always act defensive when your dirty linen get washed in the public. You wouldn't come from that farther distance into southwest and then tell us how to live how lives. It shows you want trouble and you gonna get it double.
1087,BryteDude,2022-12-31 11:19:39+00:00,0,Twitter for Android,"The implication is that all factors being equal, Gov. @jidesanwoolu will deliver this project at 100% before leaving office in 2027.

#SanwoAgain
#SanwoLekansi"
1088,militaryblower,2022-12-31 11:19:35+00:00,1,Twitter for Android,@official_juxkid @jidesanwoolu Abi o fe pàṣán ninu ayé ni?
1089,bodesojobi,2022-12-31 11:18:48+00:00,3,Twitter for Android,@DadAlexi @jidesanwoolu Certain roads are tolled all over the world. Some projects are so capital intensive such that taxes alone may not be able to fund or maintain them. Integrity and trust are both needed in our polity.
1090,lanrehussain,2022-12-31 11:18:10+00:00,2,Twitter for Android,@LeonardoOkojie @jidesanwoolu Why they don't perform at all. Their indigenes are scattered all over every other cities in Nigeria doing all kinda of anything!!
1091,factfactos,2022-12-31 11:18:06+00:00,2,Twitter for iPhone,@official_juxkid @jidesanwoolu And how many yorubas in Ibo land have you seen challenge their host's governors on how they govern their respective state? You can't see such cos we're not leeches and we behave ourselves everywhere we go.
1092,AyoOyalowo,2022-12-31 11:18:01+00:00,51,Twitter for iPad,Thank you Gov. @jidesanwoolu. I hope you conclude this project before the end of your tenure in 2027. God will strengthen your hands sir.
1093,lanrehussain,2022-12-31 11:16:17+00:00,1,Twitter for Android,"@factfactos @official_juxkid @jidesanwoolu As in,you heard a project like this and this is your first thought? How damaged are you."
1094,Mz_Adunola_,2022-12-31 11:15:34+00:00,4,Twitter for Android,@Mr_JAGs @jidesanwoolu @ppplagos @olumide_sogunle @Riddwane @gboyegaakosile @gbenga_omo @LASGWorks @ramadeyo @OlusesanDaini 🙏🙏🙏 Are Edumare!!!
1095,lanrehussain,2022-12-31 11:14:52+00:00,0,Twitter for Android,@jidesanwoolu Way to go my able Governor. More wind in your sail!!
1096,jakov_coba,2022-12-31 11:12:10+00:00,0,Twitter for iPhone,"@Obiginger @inceluprising_ @jidesanwoolu 😂 shey the infrastructure is not there….Abi what are you saying….there is an agreement that tolls would be paid for the road to be built….

I don’t get….like Lagos is the first place in the world that have tolling systems???

https://t.co/JSwlprJBcX"
1097,Abbey_49243,2022-12-31 11:11:52+00:00,0,Twitter for Android,@jidesanwoolu Cool my Governor
1098,Mrjaid,2022-12-31 11:11:13+00:00,9,Twitter for iPhone,"@Mr_JAGs @jidesanwoolu @ppplagos @olumide_sogunle @Riddwane @gboyegaakosile @gbenga_omo @LASGWorks @ramadeyo @OlusesanDaini This would be a huge achievement if successfully completed and commissioned for use under HE @jidesanwoolu ‘s leadership 

Eko is progressing 🚀"
1099,AdesojiMinkail,2022-12-31 11:11:05+00:00,3,Twitter for iPhone,Opebi-Ojota Link Bridge coming soon. June 2023 is in 6 Months. @jidesanwoolu 👏🏿 https://t.co/U1UaLpg0tN
1100,ayisat_opeyemi,2022-12-31 11:10:45+00:00,6,Twitter for iPhone,@Mr_JAGs @jidesanwoolu @ppplagos @olumide_sogunle @Riddwane @gboyegaakosile @gbenga_omo @LASGWorks @ramadeyo @OlusesanDaini God bless Lagos !!
1101,ifeoluwa_alabs,2022-12-31 11:10:43+00:00,0,Twitter for iPhone,@Abiolaaaaaaa @jidesanwoolu PPP means Public Private Partnership
1102,king___M1,2022-12-31 11:08:54+00:00,0,Twitter for Android,@Mz_Adunola_ @Mr_JAGs @jidesanwoolu @LSETF This is the kind of content needed
1103,woye1,2022-12-31 11:07:42+00:00,1,Twitter for iPhone,@olaitanFadekem3 @jidesanwoolu Looool
1104,MacbethEnoch,2022-12-31 11:07:40+00:00,1,Twitter for Android,@HeasslerO @jidesanwoolu @jidesanwoolu  please look into this road it has been ongoing for more than two years and has brought too much hardship and suffering to the people of that area. Surprisingly two years after the award the company is still doing drainage. Many houses are inaccessible.
1105,alhajiigwe,2022-12-31 11:07:29+00:00,0,Twitter for Android,@Favour_Q @jidesanwoolu @1stBidemi Exactly awon ole
1106,Bodyingbitches,2022-12-31 11:06:16+00:00,0,Twitter for Android,@Damola83 @HeasslerO @jidesanwoolu Lagos is not your state. Keep mute!!!
1107,amasonic,2022-12-31 11:05:47+00:00,1,Twitter for Android,"@BWLawal @Abiolaaaaaaa @jidesanwoolu 😂😂😂
What's wrong with you?"
1108,Bodyingbitches,2022-12-31 11:05:15+00:00,0,Twitter for Android,@solonso1 @HeasslerO @jidesanwoolu And you're above 40 without sense... God forbid
1109,Tayoajikawo,2022-12-31 11:05:02+00:00,0,Twitter for Android,"@jidesanwoolu Let the 4th Mainland Bridge as scheduled, but It is an illusion that it would  be completed in 4 years."
1110,olaitanFadekem3,2022-12-31 11:04:26+00:00,5,Twitter for Android,@woye1 @jidesanwoolu Egbon woye nd vawulence 😆 which one be Sunday's country again
1111,Bodyingbitches,2022-12-31 11:03:56+00:00,0,Twitter for Android,@iamqarnayn @Oluwapemi9 @HeasslerO @jidesanwoolu He wasn't in anyway trying to ridicule the government
1112,gbogbobigsgirl,2022-12-31 11:03:27+00:00,3,Twitter for Android,"@followlastma Lagos state should go back to d tactics Ambode used, he built roads n bridges without d citizens feeling any form of traffic gridlock. Ambode during his days created inner routes for motorist to ply wherever road construction is going on, but @jidesanwoolu will not do same."
1113,Mr_JAGs,2022-12-31 11:02:14+00:00,429,Twitter for iPhone,"The Proposed 4th Mainland Bridge 

Contractor: Messrs CCECC-CRCCIG CONSORTIUM 

Sod Turning (Groundbreaking): March 2023 

Cost: $2.5b 

Duration: 48 months (4 years)

@jidesanwoolu ✅✅

#SanwoLekansi 

@ppplagos https://t.co/UvZ122MQ6S"
1114,Bodyingbitches,2022-12-31 11:02:09+00:00,0,Twitter for Android,@Jenty_Of_Africa @HeasslerO @jidesanwoolu Can you please not be an idi0t?. He only asked a question. Y'all gotta stop being tribalistic. He lives and works in Lagos and that's why he's concerned. Which one is SHOW ME ANAMBRA OWN. This is why Nigeria will never grow. Because of people like you
1115,Oladele01210373,2022-12-31 11:01:15+00:00,0,Twitter for Android,"@jidesanwoolu UNITED NATIONS COME TO OUR AID, ARISE AND HELP US THE FEDERAL GOVERNMENT OF NIGERIA HAS REFUSED DISBURSE UNITED ALLIANCE FOR AFRICA GRANT TO HER CITIZENS.
#UN
#BBCafrica
#MBuhari
#Adesanya
#Aljazira
#CNN"
1116,OVT_Lion,2022-12-31 10:58:34+00:00,1,Twitter for iPhone,@BabaAdunni001 @Oninkanlanjeose @samd2375 @woye1 @jidesanwoolu Asides from Abeokuta most ogun is in shambles
1117,OlorunesanTruth,2022-12-31 10:58:30+00:00,0,Twitter for Android,"@Lagbajaomotamed @jidesanwoolu You are free to laugh in chemistry, the vision is clear to those that have revolutionary sight, i can't blame your sight of misunderstanding."
1118,Ulap_Michael,2022-12-31 10:58:16+00:00,0,Twitter for iPhone,@Mr_JAGs @jidesanwoolu Can’t they just do this bridge without putting loads on it already?
1119,JUSTaloye,2022-12-31 10:57:11+00:00,0,Twitter Web App,@gboyegaakosile @jidesanwoolu AUDIO
1120,Lagbajaomotamed,2022-12-31 10:56:16+00:00,0,Twitter for iPhone,"@OlorunesanTruth @jidesanwoolu Written Ahead of Wole Soyinka? Saro Wiwa? Gani Fawehinmi? Funmilayo Kuti, Et-Al………😂😂😂 In Laugh in Chemistry."
1121,OVT_Lion,2022-12-31 10:55:02+00:00,0,Twitter for iPhone,@ONOMENOGIAMIEN @jamoyek11 @woye1 @jidesanwoolu The people in charge know what to do but they don’t care
1122,sammyadex,2022-12-31 10:54:54+00:00,0,Twitter for Android,@jidesanwoolu I believe that by the end we won't be paying toll gate fee
1123,OlorunesanTruth,2022-12-31 10:53:56+00:00,0,Twitter for Android,"@Lagbajaomotamed @jidesanwoolu You are not in the right place to define our path, you are not in the best place to define the future of our path, it is your view and you are entitled to your representative political defend"
1124,thamos_b,2022-12-31 10:53:05+00:00,0,Twitter for Android,@jidesanwoolu What is the cost for the construction so we can properly analyse and as critical ❓
1125,Obiginger,2022-12-31 10:52:36+00:00,0,Twitter Web App,@jakov_coba @inceluprising_ @jidesanwoolu Like they've been accountable about Lekki tolling aii? make una dey play for that Tinubu lagos Okay!
1126,SEAGARTS,2022-12-31 10:52:35+00:00,0,Twitter for Android,@ayisat_opeyemi @jidesanwoolu Wao!! GREAT LEADER'S WILL EARN FOLLOERS SUPPORT ALWAYS
1127,nkyru,2022-12-31 10:52:01+00:00,0,Twitter for iPhone,"@babatolly @tundefashola @AlikoDangote @jidesanwoolu @FMWHNIG I’m allowed to famz abeg!!!!
More wins Egbon!!!!💃🏼💃🏼💃🏼💃🏼💃🏼💃🏼"
1128,Eazee43748318,2022-12-31 10:51:49+00:00,0,Twitter for Android,"@lorenzomaria421 @jidesanwoolu With the political intimidation, I doubt that"
1129,OlorunesanTruth,2022-12-31 10:51:17+00:00,0,Twitter for Android,"@Lagbajaomotamed @jidesanwoolu What are you saying ? Anyway, definition of humanity will be written in our name, i will not blame your humanitarian blind to normal society, therefore, time will tell when the table turns"
1130,OluwatToyin,2022-12-31 10:51:04+00:00,0,Twitter for Android,"@debodmas @jidesanwoolu Please let them finish the ongoing construction in the area - the bridge by VGC and the Eleko - Abraham Adesanya Road repairs before they start this one.
People living in that axis deserve some respite from incessant traffic"
1131,Lagbajaomotamed,2022-12-31 10:50:25+00:00,0,Twitter for iPhone,"@OlorunesanTruth @jidesanwoolu 😂😂😂 Awada Keri Keri Once Again, Congratulations 🎉🎊🎈🍾 on your path to a Journey that leads to Nowhere. 🤝"
1132,Lagbajaomotamed,2022-12-31 10:48:41+00:00,0,Twitter for iPhone,@OlorunesanTruth @jidesanwoolu How Does Individual Performance Correlates with Police Activities? Make me Understand? Is Police Controlled by Him? Or He’s Responsible for the Child Upbringing of the Said Police or His Character? If Hypocrisy Should be Given Another Name it Should be renamed after you.
