,User,Date Created,Number of Likes,Source of Tweet,Tweet
3883,shina_ajani,2022-11-25 14:29:16+00:00,0,Twitter Web App,@officialjandor Happy birthday jandor
3884,ayisat_opeyemi,2022-11-25 14:15:29+00:00,0,Twitter for iPhone,@Henribankz @officialjandor He’ll come after he lose
3885,ayisat_opeyemi,2022-11-25 14:15:16+00:00,0,Twitter for iPhone,@Henribankz @officialjandor 😀😀😀🤦🏾‍♂️
3886,MKopkus,2022-11-25 14:06:31+00:00,1,Twitter for Android,@Govshina @FASTnFIERCE @officialjandor Happy 45th Birthday To The Lion Son Jandor.. https://t.co/oLykbfYIik
3887,chiboyxxxx,2022-11-25 14:00:45+00:00,0,Twitter for Android,@officialjandor My vote is for u
3888,emirwears,2022-11-25 13:58:03+00:00,0,Twitter for Android,Happy Birthday To The Golden Boy Of PDP In Lagos State @officialjandor
3889,SogunroAbisola,2022-11-25 13:48:40+00:00,0,Twitter Web App,@officialjandor A resounding amen!
3890,SogunroAbisola,2022-11-25 13:47:11+00:00,0,Twitter Web App,"@lagosforlagos @officialjandor Happy Birthday to the man of the people. The momentum you have gathered is not by accident but the proceeds of your labour with rigours hard work. May Almighty grant all your heart desires,crown your efforts with success and give you a resounding success at polls come 2023."
3891,TheCyloneIsZeus,2022-11-25 13:43:22+00:00,0,Twitter for Android,@officialjandor Happy Birthday Jandor
3892,PrettieAdiela,2022-11-25 13:38:03+00:00,3,Twitter for Android,@officialjandor Happy birthday.
3893,SogunroAbisola,2022-11-25 13:36:47+00:00,0,Twitter Web App,@lagosforlagos @officialjandor Happy Birthday HE Dr. Abdul-
3894,peacenprincess,2022-11-25 13:34:09+00:00,0,Twitter Web App,"@officialjandor @officialjandor1, I'm impressed you picked Madam Funke Akindele as your running mate. I'm not quite kul with the idea of establishing a Ministry for Children affairs and all... I think its an increased cost of governance. Kindly reconsider selling this idea!"
3895,Mangakan_desu,2022-11-25 13:19:44+00:00,0,Twitter for Android,@MelaninMaris @Govshina @officialjandor Shey no be APC mole? 🤔
3896,dellizing,2022-11-25 13:16:26+00:00,0,Twitter for iPhone,@officialjandor Happy birthday boss
3897,BabayemiSmith,2022-11-25 13:15:06+00:00,0,Twitter for iPhone,@officialjandor Happy birthday to his excellency Jandor
3898,RepsAwesu,2022-11-25 13:08:10+00:00,5,Twitter for Android,"Happy birthday to these great men; #AtikuAbubakar, the incoming President of Nigeria in 2023 as well as the incoming Governor of Lagos State, @officialjandor #Jandor. From @RepsAwesu Team, we wish and pray that our dreams of a better #LagosState and #Nigeria come through (Amen)! https://t.co/B8eyTnnhn0"
3899,NapoleonOlufemi,2022-11-25 13:03:26+00:00,0,Twitter for iPhone,@Odusanya1999 @atiku @officialjandor Ameen
3900,AnjuahF,2022-11-25 13:02:27+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
3901,NapoleonOlufemi,2022-11-25 13:02:17+00:00,0,Twitter for iPhone,"@officialjandor Happy birthday to you sir…may your dreams come to pass and may you never be led astray by power,amen"
3902,heedryzabbey,2022-11-25 12:56:48+00:00,7,Twitter for iPhone,"@officialjandor Happy birthday bro even though you won’t be the governor of Lagos state in the next 1,000 years. Live long in good health egbon 🙏🏿"
3903,Adekunledejavu,2022-11-25 12:54:56+00:00,0,Twitter for Android,@officialjandor Happy birthday to Jennifer husband 💕❤
3904,__dorai,2022-11-25 12:42:44+00:00,0,Twitter for Android,@officialjandor Had sir more grace
3905,Yomi_Maverick,2022-11-25 12:40:05+00:00,1,Twitter Web App,@ifedamilola_b01 @officialjandor @atiku 🤣😂
3906,Dharmocranemo,2022-11-25 12:33:41+00:00,0,Twitter for iPhone,@officialjandor Happy birthday sir
3907,1_edimalo,2022-11-25 12:32:38+00:00,0,Twitter for Android,"@officialjandor Happy birthday 
God bless"
3908,EItiveh,2022-11-25 12:32:37+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
3909,olawalemak1,2022-11-25 12:31:06+00:00,2,Twitter for iPhone,@lagosforlagos @officialjandor Happy birthday to the incoming Governor of Lagos state GOD give you victory come 2023 and we shall all witness a new Lagos with breath of fresh air and celebrate at alausa
3910,MelaninMaris,2022-11-25 12:29:07+00:00,6,Twitter for iPhone,@Govshina @officialjandor Happy Birthday to the man who’s changing the dynamics in PDP Lagos. You’re a force!
3911,GabbylinoB,2022-11-25 12:27:35+00:00,0,Twitter for Android,@officialjandor Happy birthday Sir
3912,Govshina,2022-11-25 12:25:41+00:00,167,Twitter for iPhone,Happy 45th Birthday to the future of PDP in Lagos and our incoming Governor @officialjandor . May God Bless your new age. https://t.co/25qZ2R0FJ0
3913,Muyideenajanak1,2022-11-25 12:20:58+00:00,0,Twitter Web App,@group_democrat @officialjandor Happy Birth Day to Jandor. I wish him many more years of God's blessings in your life. LLNP.
3914,SurajoGwio,2022-11-25 12:17:20+00:00,0,Twitter for Android,"@officialjandor Happy birthday sir, our next Lagos state Governor."
3915,rebuildinglagos,2022-11-25 12:10:48+00:00,1,Twitter for iPhone,@lagosforlagos @officialjandor Happy Birthday to this visiionary Young Lagosian ! Lagos Loves you.
3916,ADEGBOLADANIEL8,2022-11-25 12:02:07+00:00,0,Twitter for Android,@lagosforlagos @officialjandor Happy birthday to our incoming GOVERNOR
3917,MfonJoseph3,2022-11-25 12:01:21+00:00,0,Twitter for Android,@officialjandor Happiest of birthdays sir God grant u every of your requests this year
3918,ikechukwuani,2022-11-25 11:58:10+00:00,0,Twitter for Android,@lagosforlagos @officialjandor Happy Birthday His Excellency....God protect and strengthen you as you gear up for the task ahead. #jafuneko
3919,Imudia_se2,2022-11-25 11:56:33+00:00,55,Twitter for Android,"Happy Birthday to the incoming President, H.E. @atiku, and the next 16th governor @officialjandor of Lagos state.

More grace and wisdom for the work ahead. https://t.co/rGgei4MvNd"
3920,ilufoyeakeem,2022-11-25 11:54:32+00:00,1,Twitter for Android,"@lagosforlagos @officialjandor Igba odunkan laiye incoming , Allah's continious Rahma shall be upon you now and always Amin"
3921,nelempowerment,2022-11-25 11:49:15+00:00,0,Twitter for iPhone,@lagosforlagos @officialjandor Happy birthday to you sir
3922,yoko_JD,2022-11-25 11:48:52+00:00,0,Twitter for Android,"@officialjandor Happy birthday Sir, age gracefully."
3923,lagosforlagos,2022-11-25 11:45:12+00:00,134,Twitter for Android,"Ongoing prayer session and thanksgiving to God on behalf of  the Lagos State PDP Governorship Candidate , Dr. Abdul- Azeez Olajide Adediran @officialjandor, on his 45th birthday celebration at Liberty Place. 

#JANDOR23
#birthdayboy
#liberatelagos
#diaspora4jandor
#voteforjandor https://t.co/uZtGVOesvB"
3924,ladi_bako,2022-11-25 11:31:14+00:00,0,Twitter for Android,@officialjandor Happy Birthday.
3925,ifedamilola_b01,2022-11-25 11:24:57+00:00,1,Twitter for iPad,"@Yomi_Maverick @officialjandor @atiku They both share the same birthday? Wow! What an entanglement.
Btw, this our Aspiring PDP governor @officialjandor  is cute sha☺️ 
Happy Birthday 🎉 to them both."
3926,Pheronmie005,2022-11-25 11:23:08+00:00,0,Twitter for Android,"@officialjandor Happy birthday sir, God bless your new age.

Success in your quest"
3927,AdewoleAdewuyi2,2022-11-25 11:18:58+00:00,0,Twitter for iPhone,@officialjandor Happy Birthday 🎉 Congratulations 🎈🍾
3928,arobenzene,2022-11-25 11:17:20+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
3929,OlopadeOlamide1,2022-11-25 11:11:02+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
3930,kalala_umar,2022-11-25 11:09:11+00:00,26,Twitter for Android,On Behalf of HE Alh @Muhammadjibrin and his family wish @officialjandor happy many more Successful years ahead at 45 age with grace incoming Lagos State Governor 2023 lnshaa Allah https://t.co/drqKz6XatC
3931,JacksonGoyea,2022-11-25 11:07:48+00:00,0,Twitter for iPhone,@officialjandor Happy birthday to my Governor
3932,FolushoOgbontol,2022-11-25 11:05:24+00:00,0,Twitter Web App,"@officialjandor Congratulations, Jandor. We support you to win the Governorship of Lagos State."
3933,fredpar70997978,2022-11-25 10:58:45+00:00,0,Twitter for iPhone,@officialjandor Happy glorious birthday my incoming governor.
3934,AtamOdey,2022-11-25 10:55:25+00:00,0,Twitter for Android,@officialjandor @alabruce_j Happy glorious birthday the in coming Governor of Lagos state.
3935,muyideenbabs2,2022-11-25 10:52:01+00:00,0,Twitter for iPhone,@officialjandor Happy birthday to you
3936,LekshakBulus,2022-11-25 10:49:32+00:00,0,Twitter for Android,@officialjandor Congratulations. The years ahead are years of breakthrough. God bless you
3937,KunleOlukolo,2022-11-25 10:45:21+00:00,0,Twitter for iPhone,@officialjandor Happy birthday 🎈🎁 🎊
3938,f_hammed,2022-11-25 10:37:45+00:00,0,Twitter for Android,"@officialjandor Happy birthday bro, more fruitful years ahead. Ya Azeez Azainii"
3939,Tijaybarry,2022-11-25 10:22:03+00:00,0,Twitter for Android,"@group_democrat @officialjandor Happy birthday to my 2023 Governor, Dr Abdul Azeez Olajide Adediran popular known as Jandor, wishing you a long life and prosperity, Amen"
3940,Tijaybarry,2022-11-25 10:21:01+00:00,0,Twitter for Android,@omoluabi1sq @officialjandor @atiku That's the reason why they are compatible.
3941,amaolawalabimb1,2022-11-25 10:20:45+00:00,0,Twitter for iPhone,@officialjandor Happy birthday boss
3942,sirbashy30,2022-11-25 10:08:19+00:00,0,Twitter for iPhone,@officialjandor @coretvnewsng Many happy returns Boss
3943,DareHardy09,2022-11-25 10:04:58+00:00,4,Twitter for iPhone,@officialjandor Happy Birthday incoming Governor of Lagos State
3944,larrybussy36,2022-11-25 10:01:36+00:00,2,Twitter for iPhone,@officialjandor No matter ur previous joy in life 45 henceforth shall bring more joy and victory sir🎉🎊🎂🎂
3945,Oluwaseun_2022,2022-11-25 10:01:04+00:00,0,Twitter for Android,@group_democrat @officialjandor Happy new age to our incoming Lagos State governor. 45 looks good on you
3946,Yomi_Maverick,2022-11-25 09:58:24+00:00,1,Twitter Web App,@mhizhayor @BankyW @OfficialPDPNig @officialjandor @funkeakindele @atiku @DemolaRewaju @OfficialPDPEdo @BWO @abuatomarvels @houseofneeyo @ifedamilola_b01 @Og_samody @Abbysordun Thanks baby
3947,group_democrat,2022-11-25 09:57:17+00:00,11,Twitter for Android,"Birthday Felicitation

Celebration of one's birthday comes once in a year.
It is the grace of God that keeps one rolling over the cycle of 365 days simultaneously.

We wish the governorship candidate of our  party PDP in Lagos state, Dr. Jandor @officialjandor a Happy Birthday https://t.co/L2SqmABWiu"
3948,mhizhayor,2022-11-25 09:56:38+00:00,1,Twitter for iPhone,@Yomi_Maverick @BankyW @OfficialPDPNig @officialjandor @funkeakindele @atiku @DemolaRewaju @OfficialPDPEdo @BWO @abuatomarvels @houseofneeyo @ifedamilola_b01 @Og_samody @Abbysordun Fine boy
3949,Yomi_Maverick,2022-11-25 09:55:04+00:00,4,Twitter for Android,"Hello Friday!!

Brought the Talk and do movement to the office today
Because, It is Possible

#Banky4EtiOsa
@BankyW @OfficialPDPNig @officialjandor @funkeakindele @atiku @DemolaRewaju https://t.co/CItATbgqnq"
3950,jideoluola,2022-11-25 09:50:15+00:00,0,Twitter for Android,@officialjandor Congratulations on your birthday more blessing.
3951,Kolawol78866331,2022-11-25 09:48:33+00:00,0,Twitter for Android,@officialjandor Congratulations Happy birthday to you sir wllnp
3952,JohsonOjolowo,2022-11-25 09:45:38+00:00,0,Twitter for Android,@officialjandor Long life in good health
3953,Chuks27361564,2022-11-25 09:44:36+00:00,0,Twitter for iPhone,@officialjandor HBD my day of birth mate. Long life and success in your aspirations.
3954,Naijaman2070,2022-11-25 09:44:03+00:00,1,Twitter for Android,@officialjandor Happy birthday sir
3955,supab1902,2022-11-25 09:32:13+00:00,3,Twitter for Android,"@officialjandor Happy Birthday, the energetic and ready to rescue governorship candidate of Lagos state under our great party, PDP.
God will support your ambitions to serve him and humanity. 
Congratulations!"
3956,iloduba_ejike,2022-11-25 09:30:08+00:00,0,Twitter Web App,@officialjandor https://t.co/asa0cBpkrH
3957,adeyemijal,2022-11-25 09:29:59+00:00,7,Twitter for Android,"@officialjandor Happy Birthday Jandor

Happy Birthday Atiku Abubakar

Already feeling the synergy and chemistry of PDP in Lagos and PDP at the Federal. Congratulations Mr. Governor 🎉
Congratulations Mr. President 🎉"
3958,opad79,2022-11-25 09:27:28+00:00,0,Twitter Web App,Happy Birthday @officialjandor The next Big thing to happen to Lagos. https://t.co/oKYvcwfQqC
3959,GbayiMedia,2022-11-25 09:25:41+00:00,2,Twitter for Android,"Today, we celebrate a leader per excellence. 

Our prayer for you is that the Lord shall perfect all that concerns you. Your heart desire to be the next governor of Lagos State will be granted inshallah.

Happy birthday our leader 
@officialjandor 

We love you ❤️ https://t.co/oIjleKfqsY"
3960,QudusIbrahim33,2022-11-25 09:24:37+00:00,1,Twitter for Android,@officialjandor Happy birthday too my Incoming Governor of LAGOS STATE
3961,GbayiMedia,2022-11-25 09:24:36+00:00,0,Twitter for Android,"@officialjandor Today, we celebrate a leader per excellence. 

Our prayer for you is that the Lord shall perfect all that concerns you. Your heart desire to be the next governor of Lagos State will be granted inshallah.

May you walk and not be weary, may you run and not faint. 

Happy birthday"
3962,AlabiFe93976437,2022-11-25 09:21:12+00:00,2,Twitter for Android,@officialjandor @Ucijomanta U Will Surely Get Der By GOD'S Grace 🙌🙌🙌
3963,Ojo_Tabiti,2022-11-25 09:20:38+00:00,0,Twitter for Android,@officialjandor Happy Birthday Sir.
3964,Shina_ray,2022-11-25 09:18:50+00:00,0,Twitter for Android,@officialjandor Happy birthday to our incoming Governor @Jandor.
3965,Olarindeoladay5,2022-11-25 09:18:31+00:00,2,Twitter for Android,Happy birthday @atiku @officialjandor https://t.co/DzgieR10LH
3966,babs_hub,2022-11-25 09:16:44+00:00,7,Twitter for Android,"Happy Birthday the true son of Lagos.
@officialjandor , May God perfect all that concern you and give you victory in next year election.

#Jandor https://t.co/MOcPQWWtwF"
3967,Alausa09,2022-11-25 09:13:01+00:00,0,Twitter for iPhone,@officialjandor Happy birthday llnp
3968,Olarindeoladay5,2022-11-25 09:11:38+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
3969,Siruket_j,2022-11-25 09:11:14+00:00,1,Twitter for Android,@nelempowerment @officialjandor Hbd to u sir wullnp..
3970,temmyadetunji,2022-11-25 09:07:09+00:00,0,Twitter for Android,@officialjandor Congratulations and a happy blessed birthday sir.
3971,LanreAjao1,2022-11-25 09:06:56+00:00,0,Twitter Web App,@officialjandor Amen
3972,Olarindeoladay5,2022-11-25 09:01:32+00:00,1,Twitter for Android,"Happy birthday @officialjandor May the Almighty Allah bless your new age &amp; grant you more fruitful&amp;prosperous years on earth bijahi Rosulu lahi S.A.W ..Ameen 
By this time next yr, may we celebrate you as the Governor of lagos state by the special grace of God..Amen @ATIKULATENG https://t.co/I4nmYDeMEM"
3973,ehimaggie,2022-11-25 08:59:49+00:00,1,Twitter for Android,@officialjandor Collapse and support GRV of Labour Party!
3974,segalink,2022-11-25 08:51:51+00:00,29,Twitter for iPhone,It’s like a Friday full of Birthdays of a great people. Happy Birthday Distinguished @officialjandor and welcome to 45…It looks good on you. Enjoy today and many more years to come. 🎁
3975,ScottOsadolor,2022-11-25 08:49:48+00:00,2,Twitter Web App,@officialjandor Happy Birthday Sir. I pray that by this time next year you will be celebrating at Alausa Governor's House. I wish you good health of Mind and Body.
3976,possibilities07,2022-11-25 08:49:32+00:00,0,Twitter for Android,@officialjandor +1. Cheers 🍻
3977,oyedaregbenga,2022-11-25 08:48:20+00:00,0,Twitter for iPhone,@officialjandor Happy birthday HE Jandor .
3978,opad79,2022-11-25 08:46:14+00:00,0,Twitter Web App,@officialjandor Happy Birthday to my incoming Governor @officialjandor  by God's Grace Here is wishing you your heart's desire as God places you to lead us out of the Wilderness in 2023. Hon Mukadas Oladapo Abiola( Alimosho 1)
3979,afolabitaiwo49,2022-11-25 08:42:54+00:00,0,Twitter for iPhone,@officialjandor More good life sir
3980,LanreAjao1,2022-11-25 08:42:36+00:00,0,Twitter Web App,@officialjandor Happy birthday Jandor
3981,AdesinFatai,2022-11-25 08:41:05+00:00,0,Twitter for Android,@officialjandor Happy birthday
3982,shekubext,2022-11-25 08:40:41+00:00,1,Twitter for Android,@officialjandor Happy birthday Hon.
3983,SeyePhils,2022-11-25 08:39:15+00:00,30,Twitter Web App,"Happy birthday @officialjandor 
You dream shall be fulfilled Insha Allah https://t.co/KVYZIy9uOE"
3984,KA68299676,2022-11-25 08:38:18+00:00,0,Twitter for iPhone,@officialjandor Happy birthday Jandor.
3985,Tijani14Tijani,2022-11-25 08:36:09+00:00,0,Twitter for iPhone,@officialjandor Hbd llnp
3986,opad79,2022-11-25 08:35:34+00:00,0,Twitter Web App,@officialjandor Happy Birthday to my incoming Governor @officialjandor  by God Grace and Here is wishing you your hearts desire as God places you to lead us out of the Wilderness in 2023. Hon Mukadas Oladapo Abiola( Alimosho 1)
3987,anthonydondo_,2022-11-25 08:35:13+00:00,3,Twitter for Android,"Happy birthday to the bondage breaker, the rescuer of Lagosians from corrupt cabals, live long to fight on for peace, development, riches, prosperity, goodness etc. of Lagosians
@officialjandor https://t.co/1HzW51Xlgi"
3988,Femiolaolu1,2022-11-25 08:34:23+00:00,1,Twitter for Android,@officialjandor @Abdvlhaphiez Happy birthday Sir.
3989,anthonydondo_,2022-11-25 08:33:12+00:00,9,Twitter for Android,"@officialjandor Wow. Today's Jandor and ATIKU birthday, what a coincidence!!! Happy birthday sir. Live long to fight for Lagosians and Nigerians as whole"
3990,orllumeeday,2022-11-25 08:33:09+00:00,1,Twitter for Android,"Happy birthday to the amazing duo of these quintessential game-changers @atiku @officialjandor. Blessed are the womb that bare you bcs you're born for a time like this in Nigeria when there's need to #RecoverNigeria and #ReclaimLagos4Lagosians.
Many happy returns of the day 2u. https://t.co/cV7gvf7OSk"
3991,GeorgeOboh10,2022-11-25 08:29:56+00:00,1,Twitter for Android,@officialjandor Happy Birthday Leader🎉
3992,Waleakintola1,2022-11-25 08:25:20+00:00,0,Twitter for Android,@group_democrat @lanreisrael @officialjandor Happy gracious birthday celebration.jafun eko
3993,Davejr002,2022-11-25 08:22:09+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
3994,Birthdaysng,2022-11-25 08:19:17+00:00,0,Twitter for Android,"@officialjandor You shall always be celebrated for good things and Favour, Mercy and Abundant blessing of God shall be yours all the days of your life. Happy wonderful Birthday."
3995,Abiodunolukore1,2022-11-25 08:18:45+00:00,0,Twitter for iPhone,@officialjandor Birthday blessings 🤩🤩❤️
3996,Elvispatrick20,2022-11-25 08:16:15+00:00,0,Twitter for Android,@officialjandor Happiest Birthday capacity Jandor.
3997,Sijibomi764,2022-11-25 08:16:02+00:00,1,Twitter for Android,"@officialjandor Happy Birthday.
More grace to you."
3998,nonsoegbubine,2022-11-25 08:15:29+00:00,2,Twitter for Android,"@officialjandor 45 looks good on you Sir. Hearty cheers. Hip Hip Hip Hurray!!!!

It is my prayer that you come in as executive governor of Lagos state next year. 

We need fresh air in Lagos."
3999,PrattTunde,2022-11-25 08:15:29+00:00,17,Twitter for iPhone,"Today I celebrate my very own Governor, a great leader and mentor worthy of emulation. Happy birthday to His Excellency, Dr. Abdul-Azeez Olajide Adediran. @officialjandor 

#JandorForGovernor #JafunEko  #PowerToThePeople #PDP #2023ElectionsLoading #CampaignSeason #Jandor https://t.co/Cpgfb1vV1S"
4000,AdewaleMukthar1,2022-11-25 08:13:58+00:00,3,Twitter Web App,"@officialjandor @lagosforlagos @jidesanwoolu @drobafemihamzat We need a working Lagos, from top to bottom is embarrassing."
4001,King_Fortune01,2022-11-25 08:13:20+00:00,0,Twitter for Android,@officialjandor You shall celebrate your 46 years as an Executive Governor of lagos state Insha Allah
4002,Thefortunate001,2022-11-25 08:05:18+00:00,0,Twitter for Android,@officialjandor Congratulations on advance 💃🥂
4003,OpeleJendor,2022-11-25 08:02:06+00:00,0,Twitter for Android,@officialjandor November is really big🙏🙏
4004,Odusanya1999,2022-11-25 08:01:47+00:00,2,Twitter for iPhone,"Happy Birthday To Idamu G5 @atiku @officialjandor 
God Bless You https://t.co/RjMgJ8RklS"
4005,adeleke4123,2022-11-25 07:59:25+00:00,0,Twitter for Android,@officialjandor Congratulations
4006,Kalgo4ATiku,2022-11-25 07:57:09+00:00,0,Twitter for Android,@officialjandor https://t.co/gPOwJsSUeX
4007,storacares25,2022-11-25 07:56:35+00:00,0,Twitter for Android,@officialjandor Happy Birthday
4008,Rabe_jr_,2022-11-25 07:54:37+00:00,0,Twitter for iPhone,@officialjandor Happy Birthday his Exelency
4009,joyforever74,2022-11-25 07:54:05+00:00,1,Twitter for Android,"@officialjandor Happy birthday Jandor, God bless and make your  path good!"
4010,AliuOlanrewaj10,2022-11-25 07:53:49+00:00,0,Twitter for Android,"@officialjandor Hbd our incoming Lagos State, governor"
4011,esho_emmy,2022-11-25 07:50:52+00:00,0,Twitter Web App,Happy birthday to the in coming governor of Lagos State Dr. Olajide Adediran a.k.a Jandor @officialjandor
4012,naijapikin0000,2022-11-25 07:50:28+00:00,0,Twitter Web App,@officialjandor happy birthday to you and Atiku
4013,FunshoShina,2022-11-25 07:48:12+00:00,0,Twitter for Android,"@officialjandor Jandor of Lagos, happy birthday anniversary in good health and wellness."
4014,nelempowerment,2022-11-25 07:47:24+00:00,4,Twitter for iPhone,@officialjandor Happy birthday to His Excellency more wins sir
4015,_phoenix1900,2022-11-25 07:44:44+00:00,0,Twitter for Android,@officialjandor Birthday blessings 🎉
4016,nelempowerment,2022-11-25 07:44:27+00:00,32,Twitter for iPhone,"Happy birthday to an amazing personality, a man with heart of gold, a true son of the soil, a selfless man with God fearing mind. I respect your being sir. Wishing you long life and prosperity in good health. Amen @officialjandor we love you sir https://t.co/wInaoSOfNR"
4017,osime2014,2022-11-25 07:42:43+00:00,0,Twitter for Android,@officialjandor Yes ooo AMEN
4018,osime2014,2022-11-25 07:42:06+00:00,2,Twitter for Android,"@officialjandor Happy birthday my Gov ,GOD will comfort you on very side and increase your greatness with all good things of life"
4019,OtaruHenry3,2022-11-25 07:42:02+00:00,0,Twitter for Android,@officialjandor Happy birthday to you your Excellency
4020,baakdgreat,2022-11-25 07:41:53+00:00,3,Twitter for Android,@officialjandor Happy birthday incoming Governor of Lagos State 🍾🥂
4021,MoniGeorge4,2022-11-25 07:41:07+00:00,1,Twitter for Android,@otunbadaniel_ @officialjandor Amen 🙏
4022,Yomi_Maverick,2022-11-25 07:40:29+00:00,1,Twitter Web App,"Happy Birthday to the incoming Governor of Lagos State @officialjandor and the incoming President of The Federal Republic of Nigeria @atiku 
Congratulations to you both!! https://t.co/U19VapbDCr"
4023,MrRipley07,2022-11-25 07:40:18+00:00,0,Twitter for iPhone,@officialjandor Happy birthday 🎉 your Excellency Incoming Governor of Lagos State.
4024,Henribankz,2022-11-25 07:39:39+00:00,6,Twitter for Android,"@officialjandor Bros, come settle your landlord for Abuja oo...You dey owe am"
4025,Rido_Ybnl,2022-11-25 07:38:28+00:00,2,Twitter for Android,"@officialjandor Happy birthday my incoming governor, long life and prosperity inshallah 🥰❤️"
4026,OfuyahTony,2022-11-25 07:37:21+00:00,1,Twitter Web App,"@officialjandor Congratulations Bro. Happy Birthday to a strong, visionary, dynamic, enterprising and light of Aworiland and lagosians in general. You will never walk and stumble and success is yours in Jesus name. Amen"
4027,ronatino1,2022-11-25 07:33:05+00:00,0,Twitter for iPhone,@officialjandor Happy birthday Jandor( incoming gov)
4028,Onyinye45609669,2022-11-25 07:31:56+00:00,0,Twitter for Android,@officialjandor Happy birthday sir
4029,Odusanya1999,2022-11-25 07:27:15+00:00,2,Twitter for iPhone,"Happy Birthday To HE Atiku Abubarka @atiku Waziri Adamawa and Happy Birthday To HE Adediran Olajide Jandor Akaani Eko @officialjandor 
May The Good Lord Bless and Grant them their Heart Desires 
I Celebrate You Both in a Very Happy Spirit https://t.co/d5qcgx5iMD"
4030,FredrickAkposha,2022-11-25 07:25:53+00:00,0,Twitter for Android,@officialjandor Happy birthday Sir. Best wishes
4031,otunbadaniel_,2022-11-25 07:25:14+00:00,3,Twitter for Android,"@officialjandor Happy birthday your excellency ❤

You'll celebrate 46 as the governor of Lagos by God's grace 🙏🏾"
4032,KayodeOlaide621,2022-11-25 07:24:28+00:00,0,Twitter for Android,@officialjandor Happy birthday the incoming governor
4033,Ucijomanta,2022-11-25 07:24:16+00:00,2,Twitter for iPhone,@officialjandor Happy birthday Your Excellency
4034,Teelabs_tope,2022-11-25 07:23:43+00:00,0,Twitter for Android,@officialjandor Happy birthday Jandor
4035,iamDoli_Suave,2022-11-25 07:22:57+00:00,3,Twitter for Android,"@officialjandor Happy Birthday Jandor, God bless you and grant you your heart desires."
4036,World00340982,2022-11-25 07:19:57+00:00,1,Twitter for iPhone,@officialjandor More years of greatness the 16th Governor of Lagos state
4037,officialjandor,2022-11-25 07:19:15+00:00,62,Twitter for iPhone,"I am tying my future with those of my people in Lagos and from next year, their triumphs will be my triumphs, and their sorrows shared. 

I hope we spend the next four years with many reasons to celebrate."
4038,officialjandor,2022-11-25 07:19:14+00:00,827,Twitter for iPhone,"Today I welcome a new year, thankful for the circumstances that have brought me to this point, and humbled by the prospects that lie ahead of me. https://t.co/VtXnkYFH8E"
4039,PreshAmiki,2022-11-25 07:16:54+00:00,0,Twitter for Android,@omoluabi1sq @officialjandor @atiku Get a shock absorber bro😂😂😂
4040,TheCyloneIsZeus,2022-11-25 06:56:10+00:00,2,Twitter for Android,"Happy Birthday to this two great men; my president @atiku and my friend and by His grace, next governor of Lagos state, @officialjandor . God bless your new age, amen. @john07jay @I_Am_Ilemona @david_shuaibu @savndaniel @RadicalYouthMan @OfficialPDPNig https://t.co/4bFnmKdoRg"
4041,AliuOlanrewaj10,2022-11-25 06:49:18+00:00,1,Twitter for Android,"@lagosforlagos @aatiku @officialjandor Happy birthday to Alh Atiku, our incoming president of federal Republic of Nigeria.. Insha Allah"
4042,group_democrat,2022-11-25 06:41:25+00:00,6,Twitter for Android,Happy birthday 🎂🎉 to the Next Governor Of Lagos @officialjandor . Next year's celebration will be in Alausa Government House by God's Grace.
4043,ADEGBOLADANIEL8,2022-11-25 06:05:56+00:00,1,Twitter for Android,"Happy birthday
The incoming GOVERNOR OF LAGOS STATE...
@officialjandor 
@OfficialPDPNig https://t.co/twfaJobUp8"
4044,ADEGBOLADANIEL8,2022-11-25 06:02:30+00:00,0,Twitter for Android,@omoluabi1sq @officialjandor @atiku Happy birthday
4045,omoluabi1sq,2022-11-25 06:02:29+00:00,0,Twitter for iPhone,@PreshAmiki @officialjandor @atiku Wait for it
4046,noheemot_ojoye,2022-11-25 05:27:20+00:00,2,Twitter for Android,"@lagosforlagos @aatiku @officialjandor Many happy returns of your day ✨️,  May Allah add more years to your life and add more life to your years bijahi sehidil Ujud Wa ala Moshood, Ameen."
4047,lagosforlagos,2022-11-25 04:44:34+00:00,52,Twitter for Android,"Congratulations and a hearty cheers to the Waziri Adamawa, the PDP Presidential candidate, @aatiku and @officialjandor , the PDP Lagos Governorship candidate.

Many Happy Returns.

#theunifier 
#jandorforgovernor 
#jandorfunke2023 
#liberatelagos 
#jafuneko2023 
#AtikuOkowa2023 https://t.co/BypmMc700C"
4048,PreshAmiki,2022-11-25 04:29:56+00:00,0,Twitter for Android,"@omoluabi1sq @officialjandor @atiku Ewelewe😂😂😂

I'm not even seeing atiku as a contester 
He is doomed and finished 😂"
4049,EhisabheleA,2022-11-25 03:55:37+00:00,1,Twitter for Android,"@omoluabi1sq @officialjandor @atiku Of course , it is ordain . they will surely make the change. Victory is sure."
4050,ogoekiti,2022-11-24 23:44:54+00:00,0,Twitter for Android,@omoluabi1sq @officialjandor @atiku The deep call unto the deep
